date,usd_krw,kr_base_rate,us_base_rate,rate_diff
2020-01-02,1157.8,1.25,1.8819999694824219,-0.6319999694824219
2020-01-03,1156.9,1.25,1.7879999876022339,-0.5379999876022339
2020-01-06,1162.7,1.25,1.8109999895095825,-0.5609999895095825
2020-01-07,1169.6,1.25,1.8270000219345093,-0.5770000219345093
2020-01-08,1165.3,1.25,1.8739999532699585,-0.6239999532699585
2020-01-09,1174.1,1.25,1.8580000400543213,-0.6080000400543213
2020-01-10,1160.0,1.25,1.8250000476837158,-0.5750000476837158
2020-01-13,1161.1,1.25,1.8480000495910645,-0.5980000495910645
2020-01-14,1155.7,1.25,1.8179999589920044,-0.5679999589920044
2020-01-15,1153.1,1.25,1.7879999876022339,-0.5379999876022339
2020-01-16,1158.8,1.25,1.809000015258789,-0.5590000152587891
2020-01-17,1159.6,1.25,1.8359999656677246,-0.5859999656677246
2020-01-20,1158.8,1.25,1.8359999656677246,-0.5859999656677246
2020-01-21,1158.8,1.25,1.7690000534057617,-0.5190000534057617
2020-01-22,1164.7,1.25,1.7690000534057617,-0.5190000534057617
2020-01-23,1165.1,1.25,1.7400000095367432,-0.49000000953674316
2020-01-28,1167.2,1.25,1.6410000324249268,-0.39100003242492676
2020-01-29,1176.7,1.25,1.593999981880188,-0.343999981880188
2020-01-30,1176.0,1.25,1.5579999685287476,-0.30799996852874756
2020-01-31,1183.5,1.25,1.5199999809265137,-0.26999998092651367
2020-02-03,1187.8,1.25,1.5199999809265137,-0.26999998092651367
2020-02-04,1196.0,1.25,1.6030000448226929,-0.35300004482269287
2020-02-05,1189.4,1.25,1.6490000486373901,-0.39900004863739014
2020-02-06,1188.5,1.25,1.6440000534057617,-0.3940000534057617
2020-02-07,1181.4,1.25,1.5779999494552612,-0.32799994945526123
2020-02-10,1187.2,1.25,1.5470000505447388,-0.29700005054473877
2020-02-11,1189.8,1.25,1.590000033378601,-0.3400000333786011
2020-02-12,1184.1,1.25,1.6299999952316284,-0.3799999952316284
2020-02-13,1179.8,1.25,1.6169999837875366,-0.3669999837875366
2020-02-14,1181.5,1.25,1.5880000591278076,-0.3380000591278076
2020-02-17,1183.5,1.25,1.5880000591278076,-0.3380000591278076
2020-02-18,1182.2,1.25,1.555999994277954,-0.3059999942779541
2020-02-19,1188.1,1.25,1.5700000524520874,-0.3200000524520874
2020-02-20,1190.8,1.25,1.524999976158142,-0.2749999761581421
2020-02-21,1197.0,1.25,1.4709999561309814,-0.22099995613098145
2020-02-24,1205.6,1.25,1.3769999742507935,-0.12699997425079346
2020-02-25,1217.7,1.25,1.3300000429153442,-0.08000004291534424
2020-02-26,1212.7,1.25,1.309999942779541,-0.059999942779541016
2020-02-27,1216.8,1.25,1.2990000247955322,-0.04900002479553223
2020-02-28,1215.9,1.25,1.1269999742507935,0.12300002574920654
2020-03-02,1215.3,1.25,1.0880000591278076,0.16199994087219238
2020-03-03,1200.3,1.25,1.0099999904632568,0.24000000953674316
2020-03-04,1191.4,1.25,0.9919999837875366,0.2580000162124634
2020-03-05,1186.4,1.25,0.9259999990463257,0.3240000009536743
2020-03-06,1185.0,1.25,0.7059999704360962,0.5440000295639038
2020-03-09,1191.4,1.25,0.49900001287460327,0.7509999871253967
2020-03-10,1201.4,1.25,0.7480000257492065,0.5019999742507935
2020-03-11,1196.7,1.25,0.8199999928474426,0.4300000071525574
2020-03-12,1192.8,1.25,0.8489999771118164,0.4010000228881836
2020-03-13,1202.0,1.25,0.9509999752044678,0.2990000247955322
2020-03-16,1222.2,1.25,0.7279999852180481,0.5220000147819519
2020-03-17,1219.6,0.75,0.996999979019165,-0.24699997901916504
2020-03-18,1241.2,0.75,1.2660000324249268,-0.5160000324249268
2020-03-19,1237.8,0.75,1.11899995803833,-0.3689999580383301
2020-03-20,1280.1,0.75,0.9380000233650208,-0.18800002336502075
2020-03-23,1254.1,0.75,0.7639999985694885,-0.013999998569488525
2020-03-24,1274.6,0.75,0.8159999847412109,-0.06599998474121094
2020-03-25,1256.0,0.75,0.8579999804496765,-0.10799998044967651
2020-03-26,1230.7,0.75,0.8109999895095825,-0.06099998950958252
2020-03-27,1227.9,0.75,0.7490000128746033,0.0009999871253967285
2020-03-30,1212.4,0.75,0.6700000166893005,0.07999998331069946
2020-03-31,1222.6,0.75,0.6980000138282776,0.05199998617172241
2020-04-01,1220.0,0.75,0.6349999904632568,0.11500000953674316
2020-04-02,1222.2,0.75,0.6269999742507935,0.12300002574920654
2020-04-03,1237.6,0.75,0.5870000123977661,0.1629999876022339
2020-04-06,1229.8,0.75,0.6759999990463257,0.07400000095367432
2020-04-07,1233.4,0.75,0.7360000014305115,0.013999998569488525
2020-04-08,1222.4,0.75,0.7639999985694885,-0.013999998569488525
2020-04-09,1219.7,0.75,0.7289999723434448,0.021000027656555176
2020-04-10,1216.4,0.75,0.7289999723434448,0.021000027656555176
2020-04-13,1212.3,0.75,0.7490000128746033,0.0009999871253967285
2020-04-14,1218.7,0.75,0.7519999742507935,-0.001999974250793457
2020-04-16,1216.7,0.75,0.609000027179718,0.14099997282028198
2020-04-17,1227.5,0.75,0.6539999842643738,0.09600001573562622
2020-04-20,1219.3,0.75,0.6259999871253967,0.12400001287460327
2020-04-21,1218.7,0.75,0.5709999799728394,0.17900002002716064
2020-04-22,1231.3,0.75,0.6190000176429749,0.13099998235702515
2020-04-23,1235.2,0.75,0.6129999756813049,0.13700002431869507
2020-04-24,1232.0,0.75,0.5960000157356262,0.15399998426437378
2020-04-27,1235.8,0.75,0.656000018119812,0.09399998188018799
2020-04-28,1230.3,0.75,0.6100000143051147,0.13999998569488525
2020-04-29,1225.2,0.75,0.6269999742507935,0.12300002574920654
2020-05-04,1218.5,0.75,0.6370000243186951,0.11299997568130493
2020-05-06,1227.8,0.75,0.7110000252723694,0.038999974727630615
2020-05-07,1223.3,0.75,0.6309999823570251,0.11900001764297485
2020-05-08,1226.5,0.75,0.6819999814033508,0.06800001859664917
2020-05-11,1217.7,0.75,0.7260000109672546,0.02399998903274536
2020-05-12,1217.8,0.75,0.6779999732971191,0.07200002670288086
2020-05-13,1226.7,0.75,0.6489999890327454,0.10100001096725464
2020-05-14,1226.3,0.75,0.6190000176429749,0.13099998235702515
2020-05-15,1227.9,0.75,0.6399999856948853,0.11000001430511475
2020-05-18,1229.3,0.75,0.7440000176429749,0.0059999823570251465
2020-05-19,1231.6,0.75,0.7110000252723694,0.038999974727630615
2020-05-20,1224.5,0.75,0.6800000071525574,0.06999999284744263
2020-05-21,1227.8,0.75,0.6769999861717224,0.07300001382827759
2020-05-22,1230.7,0.75,0.6570000052452087,0.09299999475479126
2020-05-25,1236.2,0.75,0.6570000052452087,0.09299999475479126
2020-05-26,1242.0,0.75,0.6980000138282776,0.05199998617172241
2020-05-27,1237.1,0.75,0.6800000071525574,0.06999999284744263
2020-05-28,1233.7,0.5,0.7049999833106995,-0.20499998331069946
2020-05-29,1239.4,0.5,0.6480000019073486,-0.14800000190734863
2020-06-01,1237.6,0.5,0.6620000004768372,-0.16200000047683716
2020-06-02,1227.8,0.5,0.6800000071525574,-0.18000000715255737
2020-06-03,1224.1,0.5,0.7609999775886536,-0.26099997758865356
2020-06-04,1216.9,0.5,0.8199999928474426,-0.3199999928474426
2020-06-05,1217.4,0.5,0.9039999842643738,-0.4039999842643738
2020-06-08,1213.1,0.5,0.8840000033378601,-0.3840000033378601
2020-06-09,1204.2,0.5,0.8289999961853027,-0.32899999618530273
2020-06-10,1197.7,0.5,0.7480000257492065,-0.24800002574920654
2020-06-11,1194.4,0.5,0.652999997138977,-0.15299999713897705
2020-06-12,1192.8,0.5,0.6990000009536743,-0.19900000095367432
2020-06-15,1206.6,0.5,0.7020000219345093,-0.20200002193450928
2020-06-16,1210.8,0.5,0.7559999823570251,-0.25599998235702515
2020-06-17,1206.6,0.5,0.7329999804496765,-0.2329999804496765
2020-06-18,1214.5,0.5,0.6940000057220459,-0.1940000057220459
2020-06-19,1213.0,0.5,0.6970000267028809,-0.19700002670288086
2020-06-22,1212.0,0.5,0.7039999961853027,-0.20399999618530273
2020-06-23,1213.2,0.5,0.7089999914169312,-0.20899999141693115
2020-06-24,1210.1,0.5,0.6840000152587891,-0.18400001525878906
2020-06-25,1202.9,0.5,0.6740000247955322,-0.17400002479553223
2020-06-26,1205.2,0.5,0.6359999775886536,-0.13599997758865356
2020-06-29,1198.6,0.5,0.6359999775886536,-0.13599997758865356
2020-06-30,1200.7,0.5,0.652999997138977,-0.15299999713897705
2020-07-01,1198.5,0.5,0.6819999814033508,-0.18199998140335083
2020-07-02,1201.6,0.5,0.6690000295639038,-0.1690000295639038
2020-07-03,1201.0,0.5,0.6690000295639038,-0.1690000295639038
2020-07-06,1200.4,0.5,0.6840000152587891,-0.18400001525878906
2020-07-07,1196.8,0.5,0.6499999761581421,-0.1499999761581421
2020-07-08,1192.9,0.5,0.652999997138977,-0.15299999713897705
2020-07-09,1195.8,0.5,0.6050000190734863,-0.10500001907348633
2020-07-10,1194.5,0.5,0.6330000162124634,-0.13300001621246338
2020-07-13,1202.4,0.5,0.6399999856948853,-0.13999998569488525
2020-07-14,1200.3,0.5,0.6150000095367432,-0.11500000953674316
2020-07-15,1206.4,0.5,0.6299999952316284,-0.12999999523162842
2020-07-16,1200.7,0.5,0.6119999885559082,-0.1119999885559082
2020-07-17,1204.1,0.5,0.628000020980835,-0.12800002098083496
2020-07-20,1205.7,0.5,0.6200000047683716,-0.12000000476837158
2020-07-21,1203.7,0.5,0.6069999933242798,-0.10699999332427979
2020-07-22,1198.1,0.5,0.5950000286102295,-0.09500002861022949
2020-07-23,1193.7,0.5,0.5820000171661377,-0.0820000171661377
2020-07-24,1198.5,0.5,0.5889999866485596,-0.08899998664855957
2020-07-27,1201.3,0.5,0.609000027179718,-0.10900002717971802
2020-07-28,1196.6,0.5,0.5809999704360962,-0.08099997043609619
2020-07-29,1195.1,0.5,0.5789999961853027,-0.07899999618530273
2020-07-30,1195.2,0.5,0.5410000085830688,-0.04100000858306885
2020-07-31,1191.4,0.5,0.5360000133514404,-0.03600001335144043
2020-08-03,1189.1,0.5,0.5630000233650208,-0.06300002336502075
2020-08-04,1193.7,0.5,0.5149999856948853,-0.014999985694885254
2020-08-05,1193.5,0.5,0.5429999828338623,-0.042999982833862305
2020-08-06,1190.3,0.5,0.5360000133514404,-0.03600001335144043
2020-08-07,1184.3,0.5,0.5619999766349792,-0.06199997663497925
2020-08-10,1185.9,0.5,0.5740000009536743,-0.07400000095367432
2020-08-11,1186.7,0.5,0.6579999923706055,-0.15799999237060547
2020-08-12,1184.9,0.5,0.6700000166893005,-0.17000001668930054
2020-08-13,1186.0,0.5,0.7160000205039978,-0.2160000205039978
2020-08-14,1183.6,0.5,0.7089999914169312,-0.20899999141693115
2020-08-18,1185.8,0.5,0.6690000295639038,-0.1690000295639038
2020-08-19,1185.1,0.5,0.675000011920929,-0.17500001192092896
2020-08-20,1182.3,0.5,0.6439999938011169,-0.14399999380111694
2020-08-21,1186.3,0.5,0.6399999856948853,-0.13999998569488525
2020-08-24,1185.3,0.5,0.6460000276565552,-0.14600002765655518
2020-08-25,1190.0,0.5,0.6819999814033508,-0.18199998140335083
2020-08-26,1186.3,0.5,0.6869999766349792,-0.18699997663497925
2020-08-27,1187.0,0.5,0.7459999918937683,-0.2459999918937683
2020-08-28,1185.7,0.5,0.7289999723434448,-0.22899997234344482
2020-08-31,1185.1,0.5,0.6930000185966492,-0.19300001859664917
2020-09-01,1183.3,0.5,0.671999990940094,-0.171999990940094
2020-09-02,1184.6,0.5,0.6510000228881836,-0.1510000228881836
2020-09-03,1186.2,0.5,0.621999979019165,-0.12199997901916504
2020-09-04,1187.5,0.5,0.7210000157356262,-0.22100001573562622
2020-09-07,1190.2,0.5,0.7210000157356262,-0.22100001573562622
2020-09-08,1187.2,0.5,0.6840000152587891,-0.18400001525878906
2020-09-09,1187.9,0.5,0.703000009059906,-0.203000009059906
2020-09-10,1189.6,0.5,0.6850000023841858,-0.1850000023841858
2020-09-11,1185.3,0.5,0.6690000295639038,-0.1690000295639038
2020-09-14,1188.3,0.5,0.6710000038146973,-0.17100000381469727
2020-09-15,1184.2,0.5,0.6790000200271606,-0.17900002002716064
2020-09-16,1180.5,0.5,0.6869999766349792,-0.18699997663497925
2020-09-17,1177.8,0.5,0.6840000152587891,-0.18400001525878906
2020-09-18,1175.4,0.5,0.6940000057220459,-0.1940000057220459
2020-09-21,1163.6,0.5,0.6710000038146973,-0.17100000381469727
2020-09-22,1160.6,0.5,0.6639999747276306,-0.16399997472763062
2020-09-23,1163.9,0.5,0.6759999990463257,-0.17599999904632568
2020-09-24,1164.4,0.5,0.6660000085830688,-0.16600000858306885
2020-09-25,1170.3,0.5,0.6589999794960022,-0.1589999794960022
2020-09-28,1170.5,0.5,0.6629999876022339,-0.1629999876022339
2020-09-29,1173.5,0.5,0.6449999809265137,-0.14499998092651367
2020-10-05,1169.5,0.5,0.7620000243186951,-0.26200002431869507
2020-10-06,1163.4,0.5,0.7419999837875366,-0.24199998378753662
2020-10-07,1160.0,0.5,0.7850000262260437,-0.2850000262260437
2020-10-08,1162.5,0.5,0.7649999856948853,-0.26499998569488525
2020-10-12,1156.2,0.5,0.7770000100135803,-0.2770000100135803
2020-10-13,1148.3,0.5,0.7269999980926514,-0.22699999809265137
2020-10-14,1149.5,0.5,0.722000002861023,-0.22200000286102295
2020-10-15,1145.7,0.5,0.7310000061988831,-0.23100000619888306
2020-10-16,1144.6,0.5,0.7440000176429749,-0.24400001764297485
2020-10-19,1145.6,0.5,0.7609999775886536,-0.26099997758865356
2020-10-20,1142.2,0.5,0.796999990940094,-0.296999990940094
2020-10-21,1139.7,0.5,0.8159999847412109,-0.31599998474121094
2020-10-22,1133.7,0.5,0.8479999899864197,-0.3479999899864197
2020-10-23,1134.1,0.5,0.8410000205039978,-0.3410000205039978
2020-10-26,1134.6,0.5,0.8009999990463257,-0.3009999990463257
2020-10-27,1129.1,0.5,0.777999997138977,-0.27799999713897705
2020-10-28,1127.6,0.5,0.781000018119812,-0.281000018119812
2020-10-29,1129.3,0.5,0.8349999785423279,-0.3349999785423279
2020-10-30,1133.4,0.5,0.8600000143051147,-0.36000001430511475
2020-11-02,1130.4,0.5,0.8489999771118164,-0.3489999771118164
2020-11-03,1134.7,0.5,0.8820000290870667,-0.38200002908706665
2020-11-04,1134.6,0.5,0.7680000066757202,-0.2680000066757202
2020-11-05,1136.5,0.5,0.7760000228881836,-0.2760000228881836
2020-11-06,1130.9,0.5,0.8199999928474426,-0.3199999928474426
2020-11-09,1124.4,0.5,0.9580000042915344,-0.4580000042915344
2020-11-10,1115.6,0.5,0.972000002861023,-0.47200000286102295
2020-11-11,1115.9,0.5,0.9580000042915344,-0.4580000042915344
2020-11-12,1112.4,0.5,0.8849999904632568,-0.38499999046325684
2020-11-13,1113.2,0.5,0.8930000066757202,-0.3930000066757202
2020-11-16,1115.1,0.5,0.906000018119812,-0.406000018119812
2020-11-17,1108.0,0.5,0.871999979019165,-0.37199997901916504
2020-11-18,1106.8,0.5,0.8820000290870667,-0.38200002908706665
2020-11-19,1105.9,0.5,0.8539999723434448,-0.3539999723434448
2020-11-20,1112.2,0.5,0.8289999961853027,-0.32899999618530273
2020-11-23,1114.2,0.5,0.8569999933242798,-0.3569999933242798
2020-11-24,1112.6,0.5,0.8820000290870667,-0.38200002908706665
2020-11-25,1111.2,0.5,0.878000020980835,-0.37800002098083496
2020-11-26,1107.2,0.5,0.878000020980835,-0.37800002098083496
2020-11-27,1105.8,0.5,0.8420000076293945,-0.34200000762939453
2020-11-30,1104.4,0.5,0.843999981880188,-0.343999981880188
2020-12-01,1104.9,0.5,0.9340000152587891,-0.43400001525878906
2020-12-02,1107.1,0.5,0.9480000138282776,-0.4480000138282776
2020-12-03,1103.3,0.5,0.9200000166893005,-0.42000001668930054
2020-12-04,1098.1,0.5,0.968999981880188,-0.468999981880188
2020-12-07,1086.6,0.5,0.9279999732971191,-0.42799997329711914
2020-12-08,1082.7,0.5,0.9129999876022339,-0.4129999876022339
2020-12-09,1084.4,0.5,0.9409999847412109,-0.44099998474121094
2020-12-10,1083.6,0.5,0.9079999923706055,-0.40799999237060547
2020-12-11,1086.2,0.5,0.8930000066757202,-0.3930000066757202
2020-12-14,1089.3,0.5,0.8920000195503235,-0.3920000195503235
2020-12-15,1090.8,0.5,0.9229999780654907,-0.4229999780654907
2020-12-16,1093.2,0.5,0.9200000166893005,-0.42000001668930054
2020-12-17,1092.2,0.5,0.9300000071525574,-0.4300000071525574
2020-12-18,1092.8,0.5,0.9480000138282776,-0.4480000138282776
2020-12-21,1097.9,0.5,0.9409999847412109,-0.44099998474121094
2020-12-22,1101.2,0.5,0.9179999828338623,-0.4179999828338623
2020-12-23,1106.6,0.5,0.9549999833106995,-0.45499998331069946
2020-12-24,1108.9,0.5,0.9279999732971191,-0.42799997329711914
2020-12-28,1103.7,0.5,0.9330000281333923,-0.43300002813339233
2020-12-29,1098.2,0.5,0.9350000023841858,-0.4350000023841858
2020-12-30,1093.2,0.5,0.9259999990463257,-0.4259999990463257
2020-12-31,1088.0,0.5,0.9169999957084656,-0.4169999957084656
2021-01-04,1088.0,0.5,0.9169999957084656,-0.4169999957084656
2021-01-05,1083.1,0.5,0.9549999833106995,-0.45499998331069946
2021-01-06,1086.1,0.5,1.0420000553131104,-0.5420000553131104
2021-01-07,1086.8,0.5,1.0709999799728394,-0.5709999799728394
2021-01-08,1087.7,0.5,1.1050000190734863,-0.6050000190734863
2021-01-11,1094.4,0.5,1.1319999694824219,-0.6319999694824219
2021-01-12,1097.8,0.5,1.1380000114440918,-0.6380000114440918
2021-01-13,1099.9,0.5,1.0880000591278076,-0.5880000591278076
2021-01-14,1095.0,0.5,1.128999948501587,-0.6289999485015869
2021-01-15,1100.3,0.5,1.097000002861023,-0.597000002861023
2021-01-18,1097.9,0.5,1.097000002861023,-0.597000002861023
2021-01-19,1104.4,0.5,1.0920000076293945,-0.5920000076293945
2021-01-20,1102.1,0.5,1.090000033378601,-0.5900000333786011
2021-01-21,1100.0,0.5,1.1089999675750732,-0.6089999675750732
2021-01-22,1099.2,0.5,1.090999960899353,-0.590999960899353
2021-01-25,1102.3,0.5,1.0399999618530273,-0.5399999618530273
2021-01-26,1103.2,0.5,1.0399999618530273,-0.5399999618530273
2021-01-27,1103.0,0.5,1.0140000581741333,-0.5140000581741333
2021-01-28,1104.0,0.5,1.0570000410079956,-0.5570000410079956
2021-01-29,1114.6,0.5,1.093000054359436,-0.593000054359436
2021-02-01,1117.2,0.5,1.0770000219345093,-0.5770000219345093
2021-02-02,1118.0,0.5,1.1050000190734863,-0.6050000190734863
2021-02-03,1116.6,0.5,1.13100004196167,-0.6310000419616699
2021-02-04,1114.0,0.5,1.1390000581741333,-0.6390000581741333
2021-02-05,1116.7,0.5,1.1699999570846558,-0.6699999570846558
2021-02-08,1124.0,0.5,1.159999966621399,-0.6599999666213989
2021-02-09,1119.1,0.5,1.156999945640564,-0.656999945640564
2021-02-10,1116.0,0.5,1.1330000162124634,-0.6330000162124634
2021-02-15,1110.1,0.5,1.1330000162124634,-0.6330000162124634
2021-02-16,1103.1,0.5,1.2990000247955322,-0.7990000247955322
2021-02-17,1099.7,0.5,1.3009999990463257,-0.8009999990463257
2021-02-18,1107.7,0.5,1.2869999408721924,-0.7869999408721924
2021-02-19,1105.7,0.5,1.3450000286102295,-0.8450000286102295
2021-02-22,1107.1,0.5,1.3700000047683716,-0.8700000047683716
2021-02-23,1106.5,0.5,1.3619999885559082,-0.8619999885559082
2021-02-24,1110.8,0.5,1.3890000581741333,-0.8890000581741333
2021-02-25,1110.2,0.5,1.5180000066757202,-1.0180000066757202
2021-02-26,1108.4,0.5,1.4600000381469727,-0.9600000381469727
2021-03-02,1121.8,0.5,1.4149999618530273,-0.9149999618530273
2021-03-03,1121.3,0.5,1.4700000286102295,-0.9700000286102295
2021-03-04,1122.9,0.5,1.5499999523162842,-1.0499999523162842
2021-03-05,1126.2,0.5,1.5540000200271606,-1.0540000200271606
2021-03-08,1129.4,0.5,1.5959999561309814,-1.0959999561309814
2021-03-09,1131.3,0.5,1.5460000038146973,-1.0460000038146973
2021-03-10,1141.1,0.5,1.5199999809265137,-1.0199999809265137
2021-03-11,1140.7,0.5,1.5269999504089355,-1.0269999504089355
2021-03-12,1137.3,0.5,1.6349999904632568,-1.1349999904632568
2021-03-15,1130.7,0.5,1.6069999933242798,-1.1069999933242798
2021-03-16,1135.9,0.5,1.621000051498413,-1.121000051498413
2021-03-17,1132.5,0.5,1.6410000324249268,-1.1410000324249268
2021-03-18,1131.8,0.5,1.7300000190734863,-1.2300000190734863
2021-03-19,1123.7,0.5,1.7319999933242798,-1.2319999933242798
2021-03-22,1131.8,0.5,1.684000015258789,-1.184000015258789
2021-03-23,1131.3,0.5,1.6380000114440918,-1.1380000114440918
2021-03-24,1128.0,0.5,1.6139999628067017,-1.1139999628067017
